,TRAVELER_ID,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,CLUSTER
919,d001144,여,50,3,2,4,3,4,2,5,2,6,3
920,d002010,남,30,7,1,1,7,4,4,4,1,1,2
921,d004004,여,40,3,3,2,2,1,2,2,6,4,0
922,d000840,남,30,6,3,1,3,1,1,4,4,2,2
923,c000890,남,30,4,3,2,4,3,6,6,7,1,3
924,d002711,여,30,4,2,2,1,3,4,1,6,6,0
925,d003125,여,30,4,4,2,2,2,4,3,5,4,0
926,d008989,남,20,4,2,4,3,4,4,3,3,7,1
927,d000768,남,30,3,1,6,1,7,6,6,2,2,3
928,d002667,여,20,4,3,3,2,4,3,3,6,6,0
929,d004075,여,40,4,3,5,2,4,5,3,2,5,3
930,d007518,남,30,5,2,3,2,6,7,6,6,2,3
931,d007901,남,20,5,2,1,1,1,4,4,1,6,1
932,d005964,여,20,2,1,1,2,4,4,2,7,6,0
933,b002840,여,30,5,4,1,1,3,2,2,1,5,1
934,d006734,여,20,1,5,2,1,6,7,4,7,6,0
935,a000826,남,50,8,1,1,2,2,2,3,2,6,2
936,d002818,남,30,4,3,4,3,5,4,3,4,5,3
937,d002541,여,20,2,1,1,1,7,1,1,7,7,0
938,a008091,여,20,4,1,2,2,4,3,5,4,3,0
939,d001353,여,20,4,1,1,1,4,6,4,1,7,1
940,d009706,남,20,4,4,2,4,4,4,4,6,4,3
941,a003002,여,30,6,2,2,1,2,7,1,4,4,0
942,d000068,여,30,6,6,6,4,5,5,4,7,3,3
943,d002234,여,30,4,4,3,2,3,1,3,2,6,1
944,d009605,여,30,4,2,3,4,3,2,5,3,6,1
945,d007584,여,20,2,2,1,2,2,6,6,1,6,1
946,d007609,남,30,5,2,5,3,3,2,2,6,2,2
947,a000671,여,20,5,1,1,4,2,1,5,7,6,1
948,d005475,남,20,4,2,2,2,3,1,3,5,5,0
949,d006983,여,20,4,4,1,3,4,7,5,6,7,1
950,d002862,여,30,4,2,4,3,4,4,5,5,5,3
951,d000323,남,40,6,2,2,1,4,5,5,3,5,2
952,d012353,남,40,7,7,4,1,7,7,7,7,7,3
953,d004284,남,30,5,2,2,2,4,1,4,1,6,2
954,d003330,여,20,3,6,1,1,2,4,2,4,6,1
955,d001223,여,60,3,2,2,3,5,2,5,2,3,2
956,d010736,남,20,4,4,2,4,2,5,3,1,6,1
957,d002318,남,30,4,2,1,7,2,1,1,6,1,2
958,d000112,여,50,4,6,4,2,4,3,5,3,4,3
959,a005862,여,20,4,3,4,2,5,5,2,6,6,0
960,d004061,여,20,4,4,1,3,5,5,6,5,6,1
961,d001738,여,50,3,2,1,1,1,7,1,1,7,1
962,d005129,여,30,1,2,2,6,2,4,6,6,5,3
963,d002766,여,20,5,7,1,3,2,5,3,6,7,1
964,d004588,여,20,2,3,1,2,3,4,4,5,3,0
965,d005340,남,30,4,1,7,1,2,2,5,6,7,3
966,b002655,여,50,7,2,1,6,1,1,6,2,6,2
967,a002903,여,20,5,1,1,1,4,4,1,7,1,0
968,d009419,여,20,2,2,1,1,1,4,1,1,7,1
969,d000769,남,20,7,2,1,1,3,3,2,3,6,2
970,d004104,남,40,6,1,4,1,3,4,1,4,4,2
971,d009153,남,40,4,1,6,2,6,6,6,5,6,3
972,d003745,여,20,4,5,5,6,2,2,4,2,6,3
973,d002816,남,30,6,2,6,1,2,1,2,6,4,2
974,d011356,여,30,3,4,4,3,6,6,4,4,6,3
975,d005052,남,20,4,1,1,1,1,1,1,7,7,0
976,d000319,여,20,4,3,2,2,5,4,2,5,2,0
977,d001876,여,30,1,4,1,4,2,3,3,3,6,1
978,d003247,여,30,2,6,3,1,4,6,2,6,2,0
979,d007486,여,20,4,1,1,1,1,1,1,4,7,0
980,d002838,남,20,4,6,2,5,1,2,4,5,3,3
981,d009988,여,20,3,4,1,2,4,4,2,5,5,0
982,d002472,여,30,4,2,2,2,2,5,3,3,4,1
983,d011430,여,30,4,1,1,7,1,4,4,4,7,1
984,b011839,여,20,3,1,1,1,4,1,3,1,7,1
985,c007725,여,20,1,4,4,3,3,2,4,6,3,3
986,d000180,여,30,5,4,4,7,4,4,3,4,4,3
987,d005143,여,30,3,1,4,4,1,4,1,1,7,1
988,d003501,여,20,4,1,1,1,5,3,1,7,1,0
989,d010199,여,20,4,1,1,2,6,6,2,7,7,0
990,d007084,여,50,5,2,2,1,2,2,3,2,3,2
991,b008580,남,60,6,3,4,3,2,4,4,2,5,2
992,d004726,여,20,4,2,6,1,2,4,4,6,7,1
993,a007962,남,30,12,2,2,6,2,2,6,6,2,2
994,d001520,남,40,6,2,2,2,4,4,2,3,2,2
995,d001803,남,30,1,2,6,1,4,6,1,6,6,0
996,a003613,여,30,4,2,1,5,2,3,4,4,6,1
997,d009840,여,20,5,2,2,2,3,3,6,2,6,1
998,d002349,여,50,6,2,4,4,3,3,4,3,3,2
999,d003470,남,30,5,1,1,1,4,4,1,7,7,0
1000,a001424,여,20,5,4,1,2,4,4,2,2,6,1
1001,d000291,여,20,4,4,6,2,1,5,7,3,3,3
1002,b002235,여,30,4,4,2,2,2,5,4,3,5,1
1003,d000538,여,20,2,3,2,1,4,2,6,3,6,1
1004,a000328,여,30,7,2,6,5,4,4,5,3,4,3
1005,d004384,여,20,2,1,1,1,3,2,1,6,2,0
1006,d002747,여,20,1,1,2,1,1,1,1,5,7,0
1007,d005005,남,20,4,4,1,1,3,1,1,1,7,1
1008,d002763,여,20,4,4,5,2,7,5,6,7,6,3
1009,d007390,여,20,1,2,2,2,4,6,4,5,5,0
1010,d002894,여,20,4,1,2,3,3,4,4,6,7,0
1011,d010264,남,20,4,2,2,2,4,3,5,5,5,0
1012,d002306,여,40,7,6,6,6,6,6,5,6,2,3
1013,b003993,여,60,4,2,2,2,5,2,2,4,3,2
1014,d009521,여,20,4,3,2,4,4,2,6,1,7,1
1015,d002856,여,30,1,6,4,1,4,7,3,1,7,1
1016,d000676,남,30,7,2,1,6,1,7,7,1,7,1
1017,d000036,남,20,2,4,2,4,2,2,5,1,4,1
1018,d005437,여,30,4,1,5,2,3,2,6,1,7,1
1019,d009998,여,40,2,6,1,2,3,6,6,6,2,3
1020,d004103,여,30,5,5,6,6,2,4,4,6,6,3
1021,d000035,여,30,5,4,2,3,2,5,3,1,6,1
1022,d000002,남,40,5,5,3,3,2,6,6,2,3,3
1023,b001085,여,30,5,4,5,4,5,5,4,5,5,3
1024,b000462,남,20,1,2,1,1,5,6,2,7,6,0
1025,d007655,여,30,1,3,2,4,2,2,6,3,5,1
1026,d002482,여,20,1,2,6,1,1,1,1,3,4,0
1027,a006300,남,30,5,2,2,2,3,2,2,3,2,2
1028,d004458,남,30,4,2,3,3,2,3,6,2,7,1
1029,d003854,남,40,6,2,1,1,4,4,2,4,2,2
1030,d008022,여,30,2,3,5,5,1,3,5,2,4,3
1031,d005526,남,40,4,2,2,2,4,3,3,2,6,2
1032,a001102,여,40,2,4,3,3,6,7,5,5,5,3
1033,d002040,여,20,3,4,1,3,6,7,5,2,6,1
1034,d000295,여,20,5,1,1,1,4,4,3,7,3,0
1035,d001485,여,20,4,2,2,1,4,7,4,3,5,1
1036,d001006,남,20,2,4,2,2,4,5,3,1,5,1
1037,d000374,남,40,4,1,2,1,2,5,4,5,2,2
1038,d001618,남,20,4,1,1,4,6,1,4,6,1,0
1039,d009727,여,30,4,1,1,4,1,4,4,4,4,1
1040,a000490,남,50,6,4,5,3,4,6,5,3,5,3
1041,d004449,여,30,3,2,2,3,6,2,3,6,5,0
1042,d001331,여,50,1,2,2,1,5,2,2,5,6,0
1043,d002718,여,20,3,2,4,2,3,4,3,4,6,0
1044,d012446,여,40,5,1,1,1,2,2,2,2,3,2
1045,b004736,여,30,3,2,6,1,2,6,5,5,7,1
1046,a007263,남,40,4,1,5,4,5,4,2,5,3,3
1047,d004808,남,20,4,1,1,4,1,4,4,7,7,0
1048,d002475,여,20,1,2,3,3,3,4,3,5,5,0
1049,d005629,남,40,5,4,4,4,4,4,4,4,4,3
1050,d004601,여,20,3,1,1,1,3,6,4,3,7,1
1051,d003049,여,20,4,4,2,2,3,4,4,5,5,1
1052,d006237,남,30,5,2,1,2,5,6,2,6,2,0
1053,d006919,남,20,5,4,1,1,3,6,6,2,5,1
1054,a003015,여,20,10,3,2,2,5,4,2,3,7,1
1055,d009903,남,20,4,4,1,1,7,7,1,5,6,0
1056,d007150,여,40,4,4,2,1,1,1,4,3,3,2
1057,a004407,남,20,4,2,3,3,3,4,5,3,4,1
1058,d005158,여,40,12,4,2,6,4,3,5,7,2,2
1059,d001673,여,20,2,2,1,1,4,6,4,6,1,0
1060,b001265,여,30,7,2,2,2,2,2,2,4,6,2
1061,d009780,남,40,10,3,2,2,2,2,2,3,2,2
1062,d012434,여,40,4,2,4,3,3,1,1,3,5,2
1063,b003762,여,60,2,7,5,6,4,5,7,6,1,3
1064,d010433,여,20,4,3,3,2,5,6,6,1,7,1
1065,d001756,남,20,3,4,2,2,2,4,4,5,3,0
1066,d005782,남,20,5,1,1,4,1,1,1,7,4,0
1067,d002611,여,30,6,6,3,4,1,1,4,6,4,3
1068,b004441,남,20,4,2,2,3,6,1,4,7,5,0
1069,a012100,남,20,1,2,1,1,4,3,3,2,5,0
1070,d001631,여,30,5,1,4,5,4,4,4,7,5,3
1071,d000801,여,20,4,2,2,2,3,2,5,6,5,0
1072,d009941,남,30,4,1,1,4,1,7,4,7,7,0
1073,d005249,남,30,5,6,3,4,4,2,6,3,2,3
1074,d004666,여,20,3,6,2,1,1,6,1,7,2,0
1075,d000432,여,40,4,1,1,6,1,1,1,4,3,2
1076,d004228,여,20,5,4,1,4,1,4,4,7,7,1
1077,d009379,여,20,3,2,2,5,4,1,2,5,2,0
1078,a001912,남,20,4,2,4,2,3,6,3,1,6,1
1079,d005426,여,20,3,1,1,1,1,4,1,7,6,0
1080,d009662,여,30,4,2,2,3,2,4,5,6,6,1
1081,b005018,남,30,5,2,6,2,5,6,2,3,7,3
1082,d001355,여,30,1,4,3,5,4,3,5,6,4,3
1083,a003299,남,40,6,1,4,2,2,2,2,6,1,2
1084,d009925,여,20,1,4,3,3,3,4,3,2,6,1
1085,a001497,여,30,10,2,1,1,2,1,2,7,1,2
1086,d007184,남,30,6,4,1,1,1,1,1,4,4,2
1087,d010419,여,20,4,3,2,2,4,2,4,3,7,1
1088,c002604,여,30,1,4,1,4,2,4,4,3,7,1
1089,d004491,여,30,5,4,1,1,2,4,6,6,7,1
1090,d000701,남,40,6,2,2,2,2,2,2,4,3,2
1091,d001323,여,20,3,2,1,1,3,6,5,3,7,1
1092,d000355,여,30,4,3,4,3,3,3,4,3,3,3
1093,d005582,여,20,3,4,5,1,5,2,1,5,7,0
1094,d005347,여,30,3,3,1,3,1,3,3,5,6,1
1095,d012054,여,20,3,4,3,4,4,4,5,5,6,3
1096,d001581,여,50,6,1,4,4,1,4,4,5,7,2
1097,d000849,남,20,4,2,2,2,4,2,2,1,6,1
1098,d002547,여,30,4,2,2,2,3,2,6,2,5,1
1099,d001753,여,50,11,1,6,1,2,3,3,1,5,2
1100,a004636,남,50,7,1,1,7,2,1,5,4,6,2
1101,d001901,여,20,3,3,3,1,3,4,3,3,6,1
1102,a009499,여,30,5,4,1,1,3,4,3,5,5,0
1103,d000221,남,40,12,1,3,3,5,3,3,5,3,2
1104,d004890,여,20,4,4,5,4,3,5,5,6,6,3
1105,d006185,남,30,5,3,4,3,4,5,4,6,5,3
1106,d002147,남,20,1,5,5,1,4,2,4,5,3,3
1107,d007085,여,30,1,2,7,2,5,5,6,4,7,3
1108,d000811,남,20,4,3,1,3,6,6,3,6,5,0
1109,d000631,여,40,2,2,3,2,2,5,5,1,6,1
1110,d004580,여,30,4,1,4,2,2,3,2,6,5,0
1111,d009371,여,40,5,1,1,1,1,7,1,1,7,1
1112,d000956,남,20,2,2,2,2,4,2,3,3,5,0
1113,d007636,여,20,4,1,7,1,7,1,1,7,1,0
1114,a001113,여,30,7,5,2,4,3,3,5,6,3,3
1115,d001582,여,30,4,4,4,4,4,4,4,4,4,3
1116,d005110,남,30,3,1,1,6,7,6,2,6,6,0
1117,b000363,남,20,4,1,1,3,1,1,6,1,6,1
1118,d005446,남,40,5,3,2,3,2,4,3,2,6,2
1119,d000263,남,20,2,2,1,2,5,5,3,5,5,0
1120,d003047,남,20,3,2,1,2,1,2,2,6,5,0
1121,d001732,남,60,1,1,2,2,2,1,2,6,7,2
1122,a004216,여,20,5,2,1,2,2,2,6,6,7,1
1123,d004962,여,20,5,2,1,3,3,1,3,3,6,1
1124,d000344,여,40,3,4,2,6,1,1,7,2,7,1
1125,d007445,여,20,2,1,2,4,6,1,4,7,7,0
1126,d009829,여,20,6,2,1,3,7,7,4,5,5,0
1127,b000483,남,20,1,4,2,4,3,5,3,7,2,3
1128,d007057,남,20,4,3,4,3,4,3,3,5,5,3
1129,d003411,남,40,6,6,1,1,1,1,4,5,3,2
1130,d000391,여,20,4,3,2,3,4,3,5,6,5,1
1131,d009448,여,30,2,1,7,5,2,6,7,7,3,3
1132,d004068,여,30,5,1,1,1,4,7,4,6,7,0
1133,b002847,남,30,3,6,2,1,4,6,4,4,5,1
1134,a002522,남,20,4,2,1,1,1,1,2,2,6,2
1135,d012442,여,20,2,2,7,1,1,5,1,1,7,1
1136,d002465,여,20,4,2,2,1,4,6,4,2,7,1
1137,a003343,여,20,5,2,1,1,1,4,2,2,4,1
1138,d006740,여,30,1,1,4,2,6,5,5,2,6,1
1139,a004731,남,30,8,3,5,5,3,4,6,3,3,3
1140,b000071,여,40,3,1,6,1,6,6,2,6,6,0
1141,d001315,남,40,6,2,2,2,3,3,5,3,5,2
1142,d010226,여,20,6,5,1,4,1,5,5,6,1,3
1143,a004017,남,60,8,1,1,5,3,1,5,1,6,2
1144,d002525,여,20,5,4,4,3,4,4,5,6,7,3
1145,d012296,남,30,6,2,4,2,4,3,4,5,3,2
1146,d005408,여,20,4,2,2,2,3,4,5,2,4,1
1147,d000481,여,30,5,4,1,1,4,3,7,3,5,1
1148,d012254,여,20,3,3,2,1,2,5,3,2,6,1
1149,a000794,여,30,5,2,1,1,1,2,3,1,7,1
1150,d012420,남,40,6,1,1,1,4,4,1,4,7,2
1151,c000849,여,30,7,2,2,3,1,7,3,2,2,2
1152,d004763,남,20,5,4,1,4,1,7,4,7,2,3
1153,d000128,여,40,4,3,1,1,3,4,6,2,4,1
1154,c005312,남,40,8,2,2,1,1,4,2,2,6,2
1155,d001296,남,30,1,4,2,2,2,6,2,2,6,1
1156,d004978,남,30,4,2,6,2,3,6,4,2,6,3
1157,d000463,남,40,3,2,6,2,4,2,2,4,4,2
1158,d004157,여,30,4,2,3,2,5,6,6,6,6,3
1159,d001642,여,30,3,1,1,1,3,5,4,6,4,0
1160,d009124,남,30,6,1,1,1,1,1,6,2,7,2
1161,d005528,여,20,4,2,2,4,5,1,3,7,4,0
1162,d012363,여,40,1,1,1,4,4,4,4,4,5,0
1163,d001171,여,30,4,5,2,2,2,4,3,1,7,1
1164,d009620,남,30,5,2,1,1,1,7,7,1,7,1
1165,d010667,여,20,2,2,2,2,2,2,2,7,3,0
1166,d004187,여,30,1,1,4,1,1,7,4,1,6,1
1167,d012305,남,30,2,1,1,1,5,1,2,6,2,0
1168,d006824,남,20,4,4,7,3,4,3,4,3,5,3
1169,d000084,남,40,4,3,3,4,3,5,4,2,4,2
1170,d001470,여,30,5,4,3,2,4,2,4,6,1,3
1171,d007179,남,30,8,4,4,2,2,4,4,1,6,2
1172,d001516,여,40,7,1,3,1,5,4,2,7,3,0
1173,d000299,여,40,7,6,1,6,1,1,6,2,6,1
1174,b000022,남,40,7,4,1,3,1,1,4,2,5,2
1175,d007942,여,40,2,4,3,2,3,3,5,1,7,1
1176,d003062,여,40,8,2,1,2,1,1,3,2,7,2
1177,d000962,남,30,5,4,1,2,1,2,2,3,5,2
1178,d000863,여,20,5,7,2,2,1,3,6,1,6,1
1179,d008211,여,20,4,4,2,2,6,4,4,6,6,0
1180,c005613,여,60,3,3,2,3,3,3,3,2,6,2
1181,a004840,남,30,6,6,1,3,2,3,5,2,6,1
1182,d001649,여,20,4,4,2,1,2,2,4,4,6,1
1183,d002873,남,40,4,1,7,2,6,4,2,2,2,2
1184,d010328,여,20,3,6,1,3,3,5,6,6,3,3
1185,d010103,남,30,4,4,2,3,3,4,5,2,4,2
1186,d000639,남,40,5,4,2,2,1,6,7,6,3,2
1187,d001551,남,30,4,1,4,1,5,5,1,6,4,0
1188,d005232,여,20,4,2,2,1,2,6,4,2,6,1
1189,d009467,여,20,4,2,3,2,5,2,2,3,3,0
1190,d012360,남,20,4,2,2,1,1,2,6,6,7,1
1191,d006120,여,20,1,3,2,2,6,2,1,6,2,0
1192,b002109,여,30,3,1,1,3,2,5,5,7,7,1
1193,d000012,여,30,5,1,1,5,1,4,1,2,2,2
1194,c002761,남,30,5,2,2,2,1,4,2,2,6,2
1195,d000983,남,30,6,6,1,4,2,3,4,4,6,2
1196,b002795,여,20,4,3,2,2,2,5,3,6,6,0
1197,b015453,여,40,2,1,1,1,4,4,4,7,5,0
1198,d007968,남,40,4,1,4,2,6,2,2,5,6,0
1199,d006123,여,40,3,3,3,1,5,5,2,6,1,0
1200,a001343,여,30,3,1,1,1,1,1,1,7,2,0
1201,d000160,남,40,5,4,1,1,3,4,4,4,1,2
1202,d010211,여,20,4,2,2,2,3,3,4,3,4,1
1203,d001800,여,30,5,2,3,1,4,3,2,6,2,0
1204,c003050,여,30,6,1,2,1,4,6,4,5,5,0
1205,a015790,여,20,2,3,2,3,5,2,7,6,2,3
1206,c003991,여,30,3,3,4,5,5,6,5,6,4,3
1207,d000423,여,20,4,3,1,1,3,6,2,5,7,0
1208,d002419,여,20,5,3,6,1,1,1,6,2,6,1
1209,d000778,여,40,4,2,6,2,2,4,3,2,7,1
1210,d007870,여,30,5,5,6,4,5,4,3,2,3,3
1211,a003558,여,40,6,6,2,4,3,3,3,3,5,3
1212,d005892,여,30,6,2,1,1,1,4,1,6,6,0
1213,d012263,여,50,1,3,3,5,4,3,4,4,6,3
1214,d006952,여,50,6,1,4,6,2,1,4,7,4,2
1215,a017275,여,20,1,4,2,2,6,6,4,4,3,0
1216,d002101,남,30,6,7,1,1,4,7,4,7,4,3
1217,b003951,여,30,4,2,3,5,5,4,3,5,5,3
1218,d004247,여,30,4,3,4,1,2,2,2,5,7,0
1219,a006433,남,30,5,4,2,2,3,5,6,2,6,1
1220,d005344,남,20,2,2,1,1,2,1,2,4,7,0
1221,d003329,남,30,5,1,2,2,6,2,6,2,1,2
1222,d001535,남,20,1,4,5,5,4,4,5,2,5,3
1223,d004538,남,30,5,1,1,1,3,4,3,6,7,0
1224,d008141,남,20,4,2,3,4,4,3,4,4,5,3
1225,d001657,여,30,4,4,5,3,1,2,2,1,7,1
1226,d009443,여,20,4,2,1,4,4,4,4,6,6,0
1227,d007834,여,20,2,2,1,2,2,2,6,6,6,1
1228,a002503,남,30,5,4,4,4,4,3,4,4,4,3
1229,d010853,여,20,1,2,1,6,4,6,5,6,5,3
1230,d004906,남,30,5,2,2,2,4,2,4,4,7,2
1231,d004845,여,30,5,4,1,3,3,3,4,4,6,1
1232,d007009,여,30,4,2,2,2,2,3,2,4,1,0
1233,d010107,남,20,3,1,1,6,3,4,6,1,7,1
1234,d002561,여,20,4,1,4,1,1,4,4,1,7,1
1235,d003005,여,30,6,2,3,4,2,3,5,2,3,2
1236,d003867,여,20,5,1,2,2,4,4,1,5,5,0
1237,d006672,남,30,6,1,1,1,1,1,1,1,4,2
1238,d003529,여,40,4,1,3,4,5,2,3,6,3,0
1239,a005955,여,30,4,5,1,1,1,4,4,2,5,1
1240,a002022,여,20,5,1,2,1,4,6,6,2,7,1
1241,d008039,여,30,1,4,1,1,4,5,4,2,6,1
1242,d003828,여,30,4,2,1,2,2,5,2,1,2,1
1243,d001542,여,40,10,6,2,5,2,2,4,6,2,2
1244,c000965,여,30,4,4,5,2,6,3,2,7,2,3
1245,d009693,여,30,5,1,2,2,4,4,4,6,4,0
1246,d010240,여,20,3,2,2,2,4,3,4,2,5,1
1247,d003096,여,30,5,1,7,7,3,6,2,2,7,3
1248,d001785,여,50,3,4,4,5,4,4,4,6,2,3
1249,d007626,여,20,3,1,2,1,4,4,3,4,4,0
1250,d006999,남,30,4,4,3,1,6,4,3,7,1,0
1251,d003861,남,30,4,2,2,5,1,2,3,7,2,2
1252,d001279,여,30,5,2,3,2,3,3,6,6,5,1
1253,d009122,여,40,1,4,1,1,1,4,1,4,6,1
1254,d012236,여,30,5,2,4,1,2,4,2,7,6,0
1255,d000330,남,30,8,4,4,2,3,4,5,3,4,2
1256,d004411,여,40,5,6,2,2,2,2,5,6,3,3
1257,d012391,여,30,1,1,6,3,3,3,3,3,3,3
1258,a011778,남,30,5,1,2,1,7,7,1,5,6,0
1259,d001278,여,30,4,5,3,3,3,5,5,5,5,3
1260,d011538,여,30,4,1,2,4,4,1,4,3,5,1
1261,d003454,남,40,5,1,4,1,4,6,1,6,6,0
1262,d009215,여,40,1,1,7,1,1,1,1,7,7,0
1263,d006277,남,40,6,7,5,7,4,6,7,4,6,3
1264,b010862,남,60,4,2,5,5,4,4,7,5,3,3
1265,a002904,여,20,4,4,3,2,1,6,6,6,7,1
1266,d003622,여,20,3,2,2,1,3,4,4,2,6,1
1267,d002138,남,20,4,2,1,3,2,4,3,4,3,0
1268,d010225,여,30,5,1,1,1,7,4,4,6,2,0
1269,d002269,여,30,5,5,2,1,6,2,6,2,6,1
1270,d002447,남,30,4,2,1,6,1,2,4,2,5,2
1271,d003829,여,40,2,2,1,4,3,3,2,3,5,0
1272,d003036,남,30,6,2,1,2,5,6,2,6,5,0
1273,c003064,남,20,4,4,2,2,3,2,5,6,5,1
1274,a012439,여,30,4,2,2,1,4,7,5,6,2,0
1275,d010686,남,20,5,4,2,1,6,7,7,7,5,3
1276,d001595,남,30,6,2,2,1,2,2,2,2,6,2
1277,d010997,여,30,3,2,1,1,4,5,1,6,6,0
1278,a005208,여,30,5,2,2,2,3,6,5,3,6,1
1279,d001764,여,30,5,3,5,3,3,3,3,3,6,3
1280,d002064,여,20,4,3,2,2,6,4,5,3,7,1
1281,d009398,여,20,5,1,1,1,1,1,1,1,2,2
1282,b006302,여,50,6,2,6,1,3,6,2,5,3,2
1283,d004213,여,30,1,2,6,2,5,6,2,7,6,0
1284,d009042,여,20,2,2,1,1,4,1,1,6,4,0
1285,d000044,여,30,7,5,2,3,2,3,5,3,5,1
1286,d003179,남,20,1,4,2,2,6,2,4,4,7,1
1287,d008980,여,30,4,4,4,3,3,5,5,5,6,3
1288,d001693,여,20,3,4,5,3,4,6,5,5,5,3
1289,b003797,여,30,4,2,3,1,2,6,6,2,7,1
1290,d003232,여,40,6,2,1,4,3,2,2,2,4,2
1291,c007599,여,20,5,6,7,2,2,7,4,2,7,3
1292,d001900,여,20,1,7,1,6,4,1,7,1,7,1
1293,d009086,남,30,4,1,3,2,3,3,3,7,5,0
1294,d009152,남,20,1,4,1,1,4,5,4,2,4,1
1295,d003448,여,20,4,2,1,3,2,3,2,6,2,0
1296,d001735,여,20,1,4,1,4,4,2,5,4,3,1
1297,d002404,남,50,4,5,3,5,3,2,4,2,3,2
1298,d009196,남,30,5,3,3,2,5,3,3,5,3,2
1299,c005797,여,20,4,2,6,6,4,2,3,6,2,3
1300,a008642,남,20,2,7,1,1,7,1,7,1,7,1
1301,d002197,여,40,1,2,6,2,1,4,1,1,2,3
1302,d009967,남,20,5,6,3,4,6,2,2,6,7,3
1303,a002559,여,20,4,5,3,2,5,4,5,6,6,3
1304,d009096,여,20,4,2,1,1,3,6,2,2,6,1
1305,d002036,여,40,4,1,2,2,3,1,6,2,5,1
1306,d010109,여,50,1,1,1,2,3,1,6,7,7,0
1307,d000515,여,30,2,3,5,3,5,3,3,5,3,3
1308,d010061,여,20,3,3,2,3,2,3,4,6,6,1
1309,d010676,여,30,4,4,3,3,5,3,4,5,6,3
1310,d000554,여,30,7,2,1,6,2,5,5,6,7,1
1311,a005187,여,20,4,2,2,2,5,2,1,6,5,0
1312,b007899,남,40,8,2,2,3,4,4,4,2,4,2
1313,d006042,여,20,1,4,1,4,3,4,4,7,3,0
1314,d003180,남,30,4,5,6,6,7,7,3,2,7,3
1315,d002317,남,30,7,2,2,2,2,2,2,6,1,2
1316,a002609,여,40,5,4,5,6,1,1,6,1,5,3
1317,a014068,여,20,3,4,2,1,3,3,6,1,5,1
1318,d001560,여,20,2,2,1,1,7,7,1,6,1,0
1319,d010886,여,20,5,1,1,1,4,4,1,7,1,0
1320,d006154,여,50,1,5,6,3,6,6,3,5,4,3
1321,d001135,남,60,2,2,3,3,3,3,5,5,4,2
1322,d006923,여,20,2,5,4,3,5,3,4,4,6,3
1323,d004431,여,30,2,2,1,2,6,6,4,2,6,1
1324,d003105,여,20,2,4,1,1,7,6,3,3,7,1
1325,a002561,여,40,6,1,7,4,3,1,2,7,7,3
1326,a002120,여,30,5,5,2,1,2,4,4,3,7,1
1327,d002098,여,20,6,2,2,5,2,2,4,6,6,1
1328,d003031,여,20,1,2,4,2,1,2,3,2,5,1
1329,d000565,여,20,2,6,3,6,1,2,7,3,7,1
1330,c003894,남,30,4,4,6,1,7,6,2,1,6,3
1331,d004982,남,40,3,4,5,6,6,3,1,7,2,3
1332,d001998,남,30,4,1,1,1,5,1,7,1,7,1
1333,d010490,여,30,4,3,2,2,2,4,4,4,4,1
1334,d005194,여,30,4,2,2,4,2,2,3,5,3,0
1335,d000172,여,20,4,3,2,2,3,6,4,2,7,1
1336,d010177,여,20,3,4,2,3,5,5,4,4,7,1
1337,d012472,남,30,5,3,3,3,3,5,2,2,6,2
1338,d000846,남,50,10,1,3,2,5,3,2,5,1,2
1339,d003636,여,30,4,4,1,2,2,2,3,5,6,1
1340,d003442,여,20,2,1,1,2,4,4,2,4,7,0
1341,d001521,남,30,7,4,2,6,1,1,5,6,2,2
1342,d007747,남,20,4,4,4,4,5,5,3,4,5,3
1343,d009914,여,20,1,4,2,6,4,4,3,2,4,3
1344,d012427,여,50,4,3,4,1,4,3,2,3,5,2
1345,d000470,여,20,2,2,1,1,2,6,4,5,2,0
1346,d002850,여,30,5,3,2,4,2,4,3,4,5,1
1347,d005882,남,40,6,1,2,1,3,2,2,2,3,2
1348,d000239,남,30,7,3,2,3,5,4,4,3,4,2
1349,d012400,남,40,4,1,1,1,4,1,4,3,5,2
1350,d001976,여,30,5,4,4,2,3,4,4,3,7,1
1351,d002798,여,20,4,4,5,3,3,4,2,7,1,3
1352,d002490,여,20,5,4,1,2,4,7,4,6,4,0
1353,d007190,여,20,4,1,2,4,2,2,5,2,7,1
1354,d000343,여,40,1,3,5,5,1,3,5,3,5,3
1355,d001827,여,20,1,4,1,5,1,1,4,7,1,3
1356,d006204,남,40,5,2,1,2,2,6,5,6,6,2
1357,d002022,여,30,3,2,4,5,5,2,2,6,6,3
1358,d005977,여,40,2,4,4,4,5,4,5,2,4,3
1359,c001169,여,30,4,2,1,2,7,1,1,1,7,0
1360,d010842,남,30,4,3,2,1,2,4,6,3,6,1
1361,c000263,남,50,4,5,2,1,1,1,6,7,1,2
1362,d002734,남,20,3,5,1,2,3,2,6,3,6,1
1363,d005789,남,20,4,1,1,1,3,3,4,1,7,1
1364,d005747,여,50,3,4,3,4,1,1,4,4,4,2
1365,d011654,남,20,4,2,2,2,4,4,4,3,6,1
1366,a015309,남,30,6,1,1,1,7,3,5,2,4,2
1367,d012426,여,30,1,2,4,2,1,3,2,4,2,0
